 Transaction No ,date,Product Number,product_name ,Price($),Qty,Customer No, Country
542344,"January 27, 2019",20802,SMALL GLASS SUNDAE DISH CLEAR,13.62,N/A,13344.0,United Kingdom
575049,08-Nov-2019,22959,Wrap Christmas Village##,free,25.0,12721.0,France
544771,2019-02-23,22456,Natural Slate Chalkboard Large@@,20.46,1.0,14771.0,United Kingdom
558763,03-Jul-2019,23122,Party Charms 50 Pieces!!,free,N/A,12841.0,UK
560047,14-Jul-2019,84870B,Blue Geisha Girl???,free,N/A,17259.0,united kingdom
545658,"March 04, 2019",21625,Vintage Union Jack Apron ,£17.37,ten,14670.0,U.K.
,,,,,,,
556106,"June 08, 2019",22561,WOODEN SCHOOL COLOURING SET,£11.94,ten,14056.0,England
558461,1561766400000000000,21901,Key Fob Back Door???,10.92 EUR,1.0,13263.0,GB
541700,21-Jan-2019,22344,party pizza dish pink polkadot,10.47,24.0,15174.0,England
577106,11/17/2019,23300,Gardeners Kneeling Pad Cup Of Tea ,£11.94,N/A,14456.0,UK
567183,1568764800000000000,82484,Wood Black Board Ant White Finish!!,18.4,6.0,14769.0,UK
563093,8/11/2019,22477,Watering Can Garden Marker ,12.77,3.0,15093.0,United Kingdom
542862,"February 01, 2019",21260,First Aid Tin##,13.58 EUR,1.0,14606.0,U.K.
543121,2019-02-03,22505,Memo Board Cottage Design✨,15.32,N/A,12662.0,Germany
570225,2019-10-09,22865,Hand Warmer Owl Design##,12.4,3.0,16595.0,GB
578921,2019-11-27,23286,BLUE VINTAGE SPOT BEAKER,free,1.0,13596.0,UK
563839,19-Aug-2019,21907,I'm On Holiday Metal Sign@@,free,12.0,16828.0,Gr8 Britain
553067,"May 13, 2019",21754,HOME BUILDING BLOCK WORD,16.35 EUR,ten,16871.0,UK
544204,1550361600000000000,22960,jam making set with jars,£18.75,1.0,17204.0,united kingdom
,,,,,,,
577336,"November 18, 2019",22720,Set Of 3 Cake Tins Pantry Design##,15.32,ten,14793.0,UK
541969,24-Jan-2019,22728,Alarm Clock Bakelike Pink???,17.9,1.0,17969.0,Gr8 Britain
,,,,,,,
573359,10/30/2019,23275,SET OF 3 HANGING OWLS OLLIE BEAK,11.53 EUR,1.0,14178.0,Gr8 Britain
554968,27-May-2019,22831,White Brocante Soap Dish???,13.27,3.0,17961.0,GB
553389,1557964800000000000,22999,Travel Card Wallet Vintage Leaf##,11.1 EUR,N/A,15389.0,Gr8 Britain
554638,"May 25, 2019",22730,ALARM CLOCK BAKELIKE IVORY,14.09,3.0,14810.0,united kingdom
?,?,?,?,?,?,?,?
C579911,1575158400000000000,23085,Antique Silver Bauble Lamp##,6.19,-1,14525.0,United Kingdom
538071,12/9/2018,21698,Mock Lobster Fridge Magnet!!,11.95 EUR,N/A,12071.0,Gr8 Britain
563371,16-Aug-2019,22384,Lunch Bag Pink Polkadot✨,5.97,N/A,14006.0,England
542794,2/1/2019,21792,Classic French Style Basket Green##,23.87,N/A,15794.0,England
C568830,2019-09-29,22384,LUNCH BAG PINK POLKADOT,$5.97,ten,13725.0,England
577484,1574208000000000000,23103,Jingle Bell Heart Decoration@@,£11.94,N/A,13536.0,United Kingdom
574749,11/7/2019,22393,PAPERWEIGHT VINTAGE COLLAGE,$12.86,ten,15150.0,united kingdom
574544,2019-11-04,21708,folding umbrella cream polkadot,15.32,4.0,17084.0,UK
540359,1/6/2019,47518F,Icon Placemat Pop Art Elvis✨,$10.68,24.0,18041.0,UK
555471,2019-06-03,47566,PARTY BUNTING,£15.32,N/A,16117.0,United Kingdom
564630,2019-08-26,22593,CHRISTMAS GINGHAM STAR,free,12.0,13644.0,GB
539325,12/17/2018,84978,Hanging Heart Jar T-Light Holder???,free,12.0,13004.0,United Kingdom
542058,25-Jan-2019,22834,Hand Warmer Babushka Design##,$11.12,24.0,15601.0,Gr8 Britain
545717,3/7/2019,21208,pastel colour honeycomb fan,13.62 EUR,1.0,16717.0,GB
537434,2018-12-06,85087,Candy Spot Cushion Cover!!,18.93,1.0,17434.0,UK
558195,27-Jun-2019,22470,Heart Of Wicker Large✨,$13.27,12.0,17735.0,Gr8 Britain
573126,27-Oct-2019,21240,Blue Polkadot Cup!!,free,16.0,15738.0,U.K.
561195,7/25/2019,23121,Pack Of 6 Cocktail Parasol Straws@@,$10.68,4.0,14796.0,United Kingdom
576650,11/16/2019,22530,MAGIC DRAWING SLATE DOLLY GIRL,10.68,24.0,14286.0,U.K.
552358,2019-05-09,22382,LUNCH BAG SPACEBOY DESIGN,5.97,ten,15673.0,united kingdom
570087,07-Oct-2019,22114,Hot Water Bottle Tea And Sympathy@@,19.61,N/A,15087.0,United Kingdom
537255,"December 06, 2018",85116,black candelabra t-light holder,12.4,6.0,14443.0,united kingdom
577174,18-Nov-2019,84997B,Childrens Cutlery Retrospot Red ,14.5,1.0,17841.0,England
541848,"January 23, 2019",79302M,ART LIGHTS FUNK MONKEY,13.27,2.0,17611.0,U.K.
536408,01-Dec-2018,22619,Set Of 6 Soldier Skittles✨,14.09,4.0,14307.0,U.K.
566164,"September 09, 2019",21485,RETROSPOT HEART HOT WATER BOTTLE,free,1.0,15164.0,GB
,,,,,,,
561206,7/25/2019,21742,large round wicker platter,16.35,1.0,13110.0,GB
550316,2019-04-17,21791,Vintage Heads And Tails Card Game##,£11.53,12.0,16193.0,united kingdom
580304,"December 02, 2019",72741,Grand Chocolatecandle##,6.19,N/A,18055.0,united kingdom
563351,1565827200000000000,22678,french blue metal door sign 3,£11.53,ten,16902.0,England
,,,,,,,
579508,11/29/2019,23174,REGENCY SUGAR BOWL GREEN,free,ten,12508.0,England
565451,9/4/2019,22727,alarm clock bakelike red,$14.09,4.0,15365.0,England
578040,"November 22, 2019",22822,Cream Wall Planter Heart Shaped!!,free,N/A,13322.0,UK
580727,1575504000000000000,21485,RETROSPOT HEART HOT WATER BOTTLE,7.24,1.0,14096.0,U.K.
538148,"December 09, 2018",22144,CHRISTMAS CRAFT LITTLE FRIENDS,free,N/A,13148.0,UK
566952,"September 15, 2019",22359,Glass Jar Kings Choice@@,16.18,1.0,13952.0,United Kingdom
578233,"November 23, 2019",23542,Wall Art 70'S Alphabet!!,7.24,2.0,14049.0,united kingdom
567504,"September 20, 2019",22841,Round Cake Tin Vintage Green##,18.4 EUR,6.0,13356.0,GB
568185,"September 25, 2019",21068,vintage billboard love/hate mug,11.53,N/A,16594.0,UK
559055,2019-07-05,20725,Lunch Bag Red Retrospot ,$7.24,N/A,16055.0,united kingdom
543481,2019-02-08,21539,Red Retrospot Butter Dish ,15.32,ten,14606.0,Gr8 Britain
573576,1572480000000000000,20963,apple bath sponge,12.77 EUR,4.0,14096.0,United Kingdom
571279,"October 16, 2019",23126,FELTCRAFT GIRL AMELIE KIT,15.32 EUR,ten,16466.0,England
579536,11/30/2019,23660,Henrietta Hen Mug???,6.19 EUR,ten,12957.0,England
560551,"July 19, 2019",23250,Vintage Red Trim Enamel Bowl##,11.53,1.0,18041.0,United Kingdom
566221,1567987200000000000,82551,Laundry 15c Metal Sign✨,12.77 EUR,ten,15221.0,U.K.
568193,9/25/2019,71038,White Hanging Beads Candle Holder✨,15.02,24.0,17107.0,England
565541,1567641600000000000,21892,TRADITIONAL WOODEN CATCH CUP GAME,11.53 EUR,2.0,14159.0,United Kingdom
578008,2019-11-22,22966,gingerbread man cookie cutter,11.53,ten,14657.0,Gr8 Britain
578952,"November 27, 2019",23250,vintage red trim enamel bowl,6.19,12.0,18112.0,United Kingdom
557040,1560643200000000000,48187,DOORMAT NEW ENGLAND,free,2.0,14243.0,U.K.
575886,11-Nov-2019,23307,SET OF 60 PANTRY DESIGN CAKE CASES,10.81,6.0,12517.0,Germany
568162,25-Sep-2019,23240,Set Of 4 Knick Knack Tins Doily???,14.5 EUR,6.0,14194.0,U.K.
544634,"February 22, 2019",10002,inflatable political globe,free,12.0,17994.0,United Kingdom
580981,"December 06, 2019",23344,Jumbo Bag 50'S Christmas ,free,10.0,16201.0,GB
541520,1/19/2019,22379,Recycling Bag Retrospot✨,$12.4,5.0,12422.0,Australia
559492,2019-07-08,22485,SET OF 2 WOODEN MARKET CRATES,35.83 EUR,ten,13492.0,Switzerland
539761,22-Dec-2018,22558,Clothes Pegs Retrospot Pack 24!!,11.53 EUR,48.0,17593.0,United Kingdom
541854,"January 23, 2019",20719,woodland charlotte bag,11.12,N/A,18283.0,GB
555931,08-Jun-2019,23147,SINGLE ANTIQUE ROSE HOOK IVORY,$11.74,N/A,17828.0,Malta
,,,,,,,
573286,1572220800000000000,23493,Vintage Doily Travel Sewing Kit✨,12.25,1.0,14286.0,United Kingdom
546891,3/17/2019,20975,12 Pencils Small Tube Red Retrospot##,11.53 EUR,N/A,15891.0,GB
545819,"March 07, 2019",82578,Kitchen Metal Sign???,10.81 EUR,3.0,16356.0,GB
566281,11-Sep-2019,22551,plasters in tin spaceboy,free,6.0,12748.0,United Kingdom
550001,4/14/2019,22767,Triple Photo Frame Cornice!!,$20.45,ten,17704.0,UK
576329,14-Nov-2019,22995,Travel Card Wallet Suki@@,11.1,1.0,15329.0,United Kingdom
,,,,,,,
572696,10/25/2019,22726,Alarm Clock Bakelike Green✨,13.72 EUR,200.0,17857.0,united kingdom
571556,2019-10-18,22318,five heart hanging decoration,13.27,N/A,12662.0,Germany
564268,1566604800000000000,21623,Vintage Union Jack Memoboard✨,20.45,ten,16968.0,UK
,,,,,,,
576371,11/15/2019,22186,RED STAR CARD HOLDER,12.25 EUR,ten,14911.0,EIRE
,,,,,,,
578040,"November 22, 2019",22510,gingham babushka doorstop,14.09 EUR,1.0,13322.0,UK
550134,2019-04-14,84991,60 Teatime Fairy Cake Cases##,10.81,24.0,16249.0,united kingdom
579135,28-Nov-2019,84596B,small dolly mix design orange bowl,6.19 EUR,N/A,18096.0,England
553509,5/17/2019,22569,Feltcraft Cushion Butterfly✨,£14.09,ten,17220.0,united kingdom
550477,"April 18, 2019",22489,Pack Of 12 Traditional Crayons✨,10.68,5.0,17338.0,GB
573585,31-Oct-2019,23266,SET OF 3 WOODEN STOCKING DECORATION,12.77,8.0,14585.0,united kingdom
545514,03-Mar-2019,20982,12 PENCILS TALL TUBE SKULLS,11.12,10.0,15053.0,UK
578065,22-Nov-2019,21519,gin & tonic diet greeting card,11.1 EUR,ten,15065.0,UK
570342,1570665600000000000,22467,Gumball Coat Rack ,$12.86,6.0,17706.0,UK
562128,"August 03, 2019",47590A,Blue Happy Birthday Bunting@@,free,3.0,16150.0,united kingdom
574741,11/6/2019,23426,Metal Sign Drop Your Pants✨,$13.21,2.0,15993.0,UK
559134,06-Jul-2019,23200,JUMBO BAG PEARS,£6.19,10.0,12700.0,France
547485,"March 23, 2019",22975,Spaceboy Childrens Egg Cup✨,11.53,2.0,17019.0,united kingdom
547400,22-Mar-2019,22197,POPCORN HOLDER,$11.92,ten,14400.0,U.K.
575602,1573344000000000000,21584,Retrospot Small Tube Matches@@,11.94,2.0,17059.0,U.K.
580865,2019-12-06,22645,Ceramic Heart Fairy Cake Money Bank✨,6.19,1.0,17914.0,England
537771,08-Dec-2018,21481,Fawn Blue Hot Water Bottle✨,£13.27,12.0,15498.0,GB
547053,"March 20, 2019",84946,Antique Silver T-Light Glass✨,11.34 EUR,72.0,13001.0,Gr8 Britain
C550648,2019-04-19,22558,Clothes Pegs Retrospot Pack 24✨,£11.94,-2.0,13134.0,GB
543013,1549065600000000000,84660A,White Stitched Wall Clock ,17.9,ten,16013.0,UK
?,?,?,?,?,?,?,?
556491,12-Jun-2019,20723,Strawberry Charlotte Bag ,$11.12,N/A,16794.0,Gr8 Britain
563739,2019-08-18,22998,Travel Card Wallet Keep Calm@@,10.68,N/A,17750.0,UK
576872,1573862400000000000,23335,Egg Frying Pan Ivory ,12.38,ten,13238.0,England
561100,25-Jul-2019,21520,booze & women greeting card,10.68,ten,15289.0,united kingdom
547412,23-Mar-2019,22547,Mini Jigsaw Dinosaur!!,10.68,24.0,12399.0,Belgium
550471,"April 18, 2019",71459,hanging jam jar t-light holders,11.95,8.0,13471.0,united kingdom
569082,30-Sep-2019,22662,Lunch Bag Dolly Girl Design✨,free,ten,18229.0,GB
566787,"September 15, 2019",22135,Mini Ladle Love Heart Pink✨,11.1,N/A,15787.0,U.K.
577557,2019-11-20,22914,Blue Coat Rack Paris Fashion✨,$15.32,1.0,15426.0,England
558262,6/28/2019,22383,Lunch Bag Suki Design✨,5.87,100.0,14646.0,Netherlands
553527,"May 17, 2019",22549,Picture Dominoes✨,free,N/A,15123.0,United Kingdom
579546,2019-11-30,22386,JUMBO BAG PINK POLKADOT,free,N/A,12546.0,UK
573390,"October 30, 2019",23551,Pack Of 12 Paisley Park Tissues@@,10.65,24.0,17213.0,united kingdom
565847,"September 07, 2019",22899,Children's Apron Dolly Girl✨,£14.48,1.0,14847.0,UK
555573,05-Jun-2019,22033,Botanical Rose Greeting Card✨,10.68 EUR,N/A,15349.0,United Kingdom
567097,1568592000000000000,21484,Chick Grey Hot Water Bottle✨,14.61 EUR,ten,13323.0,U.K.
540691,"January 11, 2019",21670,Blue Spot Ceramic Drawer Knob##,11.78,12.0,17450.0,GB
542420,2019-01-27,84993A,75 Green Petit Four Cases@@,10.68 EUR,ten,17180.0,United Kingdom
563468,2019-08-16,22499,Wooden Union Jack Bunting##,16.35,6.0,16168.0,united kingdom
568703,1569628800000000000,85183A,charlie & lola wastepaper bin blue,11.53,2.0,12748.0,Gr8 Britain
555866,1559865600000000000,20723,Strawberry Charlotte Bag✨,free,10.0,16841.0,England
566191,"September 09, 2019",21871,save the planet mug,11.94,12.0,14388.0,GB
579571,1575072000000000000,84836,Zinc Metal Heart Decoration✨,7.24 EUR,N/A,16657.0,GB
565473,1567641600000000000,23203,Jumbo Bag Vintage Doily✨,£6.19,ten,16717.0,U.K.
544286,2/17/2019,22423,REGENCY CAKESTAND 3 TIER,23.32,N/A,13151.0,UK
538071,1544313600000000000,20707,crazy daisy heart decoration,12.82 EUR,ten,12071.0,United Kingdom
558809,1562198400000000000,22784,LANTERN CREAM GAZEBO,free,2.0,12809.0,United Kingdom
567180,"September 18, 2019",22633,HAND WARMER UNION JACK,$12.4,ten,17802.0,U.K.
557621,2019-06-21,22457,NATURAL SLATE HEART CHALKBOARD,13.27,6.0,12444.0,Norway
544598,"February 21, 2019",22863,Soap Dish Brocante ,free,ten,14598.0,united kingdom
559507,2019-07-08,22960,Jam Making Set With Jars ,£14.61,N/A,15920.0,U.K.
537595,07-Dec-2018,84029G,Knitted Union Flag Hot Water Bottle@@,£14.09,ten,13569.0,England
560245,2019-07-17,23240,Set Of 4 Knick Knack Tins Doily???,14.5 EUR,1.0,12245.0,Switzerland
565856,"September 07, 2019",23396,Le Jardin Botanique Cushion Cover ,14.09,1.0,17345.0,Gr8 Britain
572964,2019-10-27,22467,GUMBALL COAT RACK,£12.86,6.0,12630.0,Finland
565091,2019-09-01,22681,French Blue Metal Door Sign 6 ,11.53 EUR,10.0,16011.0,Gr8 Britain
555851,6/7/2019,85099F,jumbo bag strawberry,$6.19,4.0,13050.0,UK
554083,2019-05-22,21162,Toxic Area Door Hanger@@,11.74,2.0,18125.0,UK
539079,2018-12-16,22835,Hot Water Bottle I Am So Poorly!!,$15.02,8.0,17496.0,united kingdom
574701,"November 06, 2019",21619,4 Vanilla Botanical Candles@@,free,1.0,15426.0,U.K.
552544,"May 10, 2019",22705,wrap green pears,10.68,N/A,13320.0,England
541969,1548288000000000000,35095B,Red Victorian Fabric Oval Box✨,11.1 EUR,ten,17969.0,united kingdom
542862,01-Feb-2019,22363,glass jar marmalade,13.27,1.0,14606.0,Gr8 Britain
580983,12/6/2019,23193,Buffalo Bill Treasure Book Box##,6.19,3.0,16983.0,U.K.
578057,1574380800000000000,21912,VINTAGE SNAKES & LADDERS,14.09,N/A,12920.0,UK
573123,10/27/2019,22141,christmas craft tree top angel,$12.4,ten,13654.0,UK
554628,2019-05-25,21933,Pink Vintage Paisley Picnic Bag@@,free,4.0,15039.0,England
545082,28-Feb-2019,22930,Baking Mould Heart Milk Chocolate##,12.86,6.0,16992.0,Gr8 Britain
579777,1575072000000000000,23078,Ice Cream Pen Lip Gloss@@,free,5.0,13777.0,United Kingdom
553549,5/17/2019,23205,CHARLOTTE BAG VINTAGE ALPHABET,11.92,1.0,17549.0,England
573264,"October 28, 2019",23348,Childrens Toy Cooking Utensil Set✨,12.38,2.0,14415.0,United Kingdom
581173,12/7/2019,21591,Cosy Hour Cigar Box Matches@@,6.19 EUR,24.0,17870.0,GB
541827,21-Jan-2019,22161,HEART DECORATION RUSTIC HANGING,£11.06,11.0,15827.0,United Kingdom
574654,06-Nov-2019,23188,vintage 2 metre folding ruler,£11.94,ten,15571.0,United Kingdom
556495,12-Jun-2019,21174,Pottering In The Shed Metal Sign##,free,ten,18069.0,U.K.
562417,8/4/2019,21932,Scandinavian Paisley Picnic Bag!!,12.77 EUR,1.0,15417.0,GB
580613,05-Dec-2019,21485,Retrospot Heart Hot Water Bottle???,6.19,3.0,14759.0,U.K.
545217,28-Feb-2019,22222,CAKE PLATE LOVEBIRD WHITE,20.46,N/A,13217.0,Gr8 Britain
578993,27-Nov-2019,23382,Box Of 6 Christmas Cake Decorations✨,6.19,1.0,15987.0,GB
552624,2019-05-10,22464,HANGING METAL HEART LANTERN,11.94 EUR,2.0,14505.0,UK
,,,,,,,
578233,2019-11-23,85049A,Traditional Christmas Ribbons???,$7.24,-6,14049.0,United Kingdom
561512,27-Jul-2019,22894,Tablecloth Red Apples Design???,free,3.0,14534.0,UK
552839,11-May-2019,22993,Set Of 4 Pantry Jelly Moulds ,£11.53,12.0,14367.0,United Kingdom
550323,4/17/2019,21508,vintage kid dolly card,10.68 EUR,N/A,13692.0,GB
549276,4/7/2019,85135B,Blue Dragonfly Helicopter???,18.4,2.0,16745.0,united kingdom
538191,12/10/2018,22659,Lunch Box I Love London???,$11.94,128.0,15061.0,united kingdom
580367,2019-12-02,22324,Blue Polkadot Kids Bag ,7.24 EUR,1.0,13367.0,united kingdom
571372,10/17/2019,84945,Multi Colour Silver T-Light Holder???,$11.12,60.0,17201.0,United Kingdom
581238,"December 08, 2019",84375,Set Of 20 Kids Cookie Cutters???,6.19,1.0,16238.0,GB
560596,7/19/2019,22996,Travel Card Wallet Vintage Ticket???,$10.68,ten,13199.0,UK
543777,1549843200000000000,21928,Jumbo Bag Scandinavian Blue Paisley##,6.13,3.0,15406.0,united kingdom
543486,2/9/2019,22720,Set Of 3 Cake Tins Pantry Design ,$15.32,6.0,13319.0,united kingdom
561783,2019-07-29,21212,pack of 72 retrospot cake cases,free,24.0,16062.0,GB
572762,26-Oct-2019,22726,Alarm Clock Bakelike Green ,14.09 EUR,ten,15240.0,Gr8 Britain
572284,23-Oct-2019,21680,Woodland Stickers???,11.12,6.0,16744.0,GB
544766,1550880000000000000,84347,Rotating Silver Angels T-Light Hldr✨,£16.18,3.0,17766.0,GB
569363,10/3/2019,48188,Doormat Welcome Puppies✨,$17.51,ten,13297.0,united kingdom
540466,07-Jan-2019,79321,Chilli Lights@@,14.61 EUR,ten,15649.0,United Kingdom
556813,2019-06-14,22227,Hanging Heart Mirror Decoration✨,free,1.0,14813.0,England
573914,2019-11-01,22423,Regency Cakestand 3 Tier✨,23.32,1.0,14383.0,UK
545072,2019-02-28,21791,Vintage Heads And Tails Card Game##,11.53,12.0,12781.0,Czech Republic
543237,"February 04, 2019",22078,ribbon reel lace design,$15.08,2.0,14237.0,England
559816,1562889600000000000,22500,Set Of 2 Tins Jardin De Provence@@,£21.31,2.0,15816.0,U.K.
542906,2/1/2019,22162,Heart Garland Rustic Padded@@,£13.62,-3,13906.0,united kingdom
538566,2018-12-13,21577,Save The Planet Cotton Tote Bag@@,15.44,2.0,15566.0,England
566115,1567987200000000000,23290,SPACEBOY CHILDRENS BOWL,11.53,ten,12674.0,France
540120,2019-01-05,85123A,Cream Hanging Heart T-Light Holder ,12.86,32.0,17675.0,United Kingdom
581217,08-Dec-2019,23221,Reindeer Heart Decoration Silver???,£6.19,ten,16217.0,U.K.
566018,1567900800000000000,23332,ivory wicker heart large,free,ten,13137.0,GB
575751,11-Nov-2019,23076,ICE CREAM SUNDAE LIP GLOSS,free,N/A,14911.0,EIRE
578323,1574467200000000000,23298,spotty bunting,6.13 EUR,ten,15743.0,united kingdom
576837,11/16/2019,23564,Egg Cup Milkmaid Ingrid@@,12.77,ten,16837.0,U.K.
565841,07-Sep-2019,23238,Set Of 4 Knick Knack Tins London##,$18.75,N/A,12841.0,Gr8 Britain
C560649,7/20/2019,21530,Dairy Maid Toastrack##,11.06,-8.0,17581.0,United Kingdom
?,?,?,?,?,?,?,?
548258,1553904000000000000,22650,ceramic pirate chest money bank,11.74,ten,14146.0,united kingdom
553140,13-May-2019,22322,Bird Decoration Green Polkadot✨,11.12,2.0,15373.0,UK
572771,10/26/2019,23454,three mini hanging frames,14.5,8.0,16173.0,United Kingdom
554906,5/27/2019,23175,regency milk jug pink,13.58 EUR,4.0,14194.0,UK
541570,"January 19, 2019",84992,72 SWEETHEART FAIRY CAKE CASES,$10.68,ten,14646.0,Netherlands
551525,01-May-2019,21928,Jumbo Bag Scandinavian Blue Paisley!!,6.19,10.0,14667.0,Gr8 Britain
541592,"January 19, 2019",72817,Set Of 2 Christmas Decoupage Candle✨,11.92,3.0,16592.0,UK
578814,2019-11-25,47591D,Pink Fairy Cake Childrens Apron@@,7.24 EUR,ten,12748.0,England
559928,7/14/2019,21986,Pack Of 12 Pink Polkadot Tissues✨,free,48.0,12405.0,Finland
580610,12/5/2019,23163,Regency Sugar Tongs ,6.13 EUR,1.0,12610.0,Gr8 Britain
564837,2019-08-30,23265,Set Of 3 Wooden Tree Decorations!!,free,3.0,16837.0,U.K.
580729,"December 05, 2019",21523,Doormat Fancy Font Home Sweet Home##,free,1.0,16729.0,UK
570688,2019-10-11,22766,Photo Frame Cornice???,$16.18,N/A,16688.0,United Kingdom
574657,1572998400000000000,23167,Small Ceramic Top Storage Jar???,£11.1,ten,13772.0,united kingdom
574393,2019-11-04,20728,Lunch Bag Cars Blue ,$5.97,N/A,13313.0,UK
541423,"January 17, 2019",85131C,Beaded Crystal Heart Blue On Stick✨,11.1 EUR,N/A,13423.0,U.K.
,,,,,,,
551423,1556409600000000000,22402,Magnets Pack Of 4 Vintage Collage!!,11.53,N/A,12423.0,Belgium
545574,1551571200000000000,21648,Assorted Tutti Frutti Small Purse@@,free,N/A,13959.0,united kingdom
555263,6/1/2019,21462,Nursery A B C Painted Letters???,17.17,2.0,15192.0,England
553055,13-May-2019,23192,Bundle Of 3 Alphabet Exercise Books!!,free,ten,16618.0,UK
551944,1557014400000000000,20986,Blue Calculator Ruler@@,11.53 EUR,ten,14553.0,Gr8 Britain
544662,2/22/2019,21212,Pack Of 72 Retrospot Cake Cases@@,10.81,1.0,12845.0,united kingdom
579750,30-Nov-2019,22910,Paper Chain Kit Vintage Christmas???,£6.04,6.0,13536.0,U.K.
536799,2018-12-02,70006,Love Heart Pocket Warmer@@,11.94,ten,17228.0,U.K.
C563605,18-Aug-2019,22457,Natural Slate Heart Chalkboard@@,$13.27,-1.0,14112.0,England
556784,6/14/2019,21889,Wooden Box Of Dominoes@@,£11.53,ten,14461.0,UK
570448,"October 10, 2019",82583,Hot Baths Metal Sign!!,£12.4,12.0,13224.0,united kingdom
546116,2019-03-09,18097C,White Tall Porcelain T-Light Holder???,12.86,ten,15367.0,Gr8 Britain
567656,"September 21, 2019",84859A,silver disco handbag,£14.48,1.0,14096.0,United Kingdom
567462,1568937600000000000,22426,Enamel Wash Bowl Cream???,14.09 EUR,ten,14446.0,UK
555410,6/3/2019,84945,Multi Colour Silver T-Light Holder???,-11.12,ten,16239.0,England
?,?,?,?,?,?,?,?
572655,25-Oct-2019,22619,Set Of 6 Soldier Skittles???,14.09,12.0,16708.0,England
546388,11-Mar-2019,22068,Black Pirate Treasure Chest@@,14.48,ten,14388.0,Gr8 Britain
540957,1547251200000000000,20677,PINK POLKADOT BOWL,£11.53,5.0,15311.0,united kingdom
537240,06-Dec-2018,20886,box of 9 pebble candles,14.57,1.0,16240.0,U.K.
551391,4/28/2019,22970,London Bus Coffee Mug???,12.86 EUR,18.0,15514.0,United Kingdom
552631,"May 10, 2019",21675,Butterflies Stickers##,$11.12,12.0,12684.0,France
570797,"October 12, 2019",23275,set of 3 hanging owls ollie beak,11.53 EUR,24.0,15311.0,UK
572658,25-Oct-2019,22846,Bread Bin Diner Style Red##,27.62,1.0,17690.0,United Kingdom
579470,"November 29, 2019",84029G,Knitted Union Flag Hot Water Bottle✨,6.04,3.0,16549.0,united kingdom
